record_id,source_family,period,source_url,retrieved_at,page_sha256,release_at,release_timing_precision,headline_value,strict_point_in_time_status,article_status
nbs_pmi_2025_02,nbs_pmi,2025-02,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,2026-09-04T13:07:24.235274+00:00,10a8223085e9fd8fa3f5da8d2c238b6ce379d249f191cb9ff57060019018713e,2025-03-01T01:30:00+00:00,minute,50.2,provisional_no_snapshot,ready
nbs_pmi_2025_03,nbs_pmi,2025-03,https://www.stats.gov.cn/sj/zxfb/202503/t20250331_1959176.html,2026-09-04T13:07:24.626970+00:00,26903aaacd5a4864ec9abe5ec6e590c3cb9dbad98b87f6eda641ab2f9b99de92,2025-03-31T01:30:00+00:00,minute,50.5,provisional_no_snapshot,ready
nbs_pmi_2025_04,nbs_pmi,2025-04,https://www.stats.gov.cn/sj/zxfb/202504/t20250430_1959521.html,2026-09-04T13:07:24.943956+00:00,618974507edb00338b07e897f5ba0b3ad500652d246246a3598b0be1d45542e8,2025-04-30T01:30:00+00:00,minute,49.0,provisional_no_snapshot,ready
nbs_pmi_2025_05,nbs_pmi,2025-05,https://www.stats.gov.cn/sj/zxfb/202505/t20250531_1959985.html,2026-09-04T13:07:25.376967+00:00,81017fab6ebc9e290ac6acffc7dc872217cab9dd60c25db6ef4aa38d3886c395,2025-05-31T01:30:00+00:00,minute,49.5,provisional_no_snapshot,ready
nbs_pmi_2025_06,nbs_pmi,2025-06,https://www.stats.gov.cn/sj/zxfb/202506/t20250630_1960283.html,2026-09-04T13:07:25.667102+00:00,98084f5319dbd803824aaf120e15615dc01d744251dd571cedb2343866436078,2025-06-30T01:30:00+00:00,minute,49.7,provisional_no_snapshot,ready
nbs_pmi_2025_07,nbs_pmi,2025-07,https://www.stats.gov.cn/sj/zxfb/202507/t20250731_1960551.html,2026-09-04T13:07:25.958925+00:00,fe577ea4ea31ed2b0bcf45f3678e621a41b659ba5300f867c24bc3c39a59208a,2025-07-31T01:30:00+00:00,minute,49.3,provisional_no_snapshot,ready
nbs_pmi_2025_08,nbs_pmi,2025-08,https://www.stats.gov.cn/sj/zxfb/202508/t20250831_1960937.html,2026-09-04T13:07:26.222403+00:00,83490e266e9135f6b611ece6076469e42632869738296368854a73de3de82e30,2025-08-31T01:30:00+00:00,minute,49.4,provisional_no_snapshot,ready
nbs_pmi_2025_09,nbs_pmi,2025-09,https://www.stats.gov.cn/sj/zxfb/202509/t20250930_1961438.html,2026-09-04T13:07:26.496319+00:00,8c0f9ed515de9f4a6fc6aedbf5b11e4b12e04ca8ae1d41eebaade80533c45499,2025-09-30T01:30:00+00:00,minute,49.8,provisional_no_snapshot,ready
nbs_pmi_2025_10,nbs_pmi,2025-10,https://www.stats.gov.cn/sj/zxfb/202510/t20251031_1961740.html,2026-09-04T13:07:30.095085+00:00,98ca301f397da6ae47228f2292dcf861de2daabad1de2efc78865ce657c6bbae,2025-10-31T01:30:00+00:00,minute,49.0,provisional_no_snapshot,ready
nbs_pmi_2025_11,nbs_pmi,2025-11,https://www.stats.gov.cn/sj/zxfb/202511/t20251130_1961945.html,2026-09-04T13:07:33.460387+00:00,614dd2493810bd71001459b3b5c98ea1e83d0878c163bc8cb9d31a5dbc827e00,2025-11-30T01:30:00+00:00,minute,49.2,provisional_no_snapshot,ready
nbs_pmi_2025_12,nbs_pmi,2025-12,https://www.stats.gov.cn/sj/zxfb/202512/t20251231_1962218.html,2026-09-04T13:07:36.970646+00:00,c0ddfab5bf8aba69ac58403c3bc514c5d2a8dac060b4fb26337d75a421c6a249,2025-12-31T01:30:00+00:00,minute,50.1,provisional_no_snapshot,ready
nbs_cpi_2018_01,nbs_cpi,2018-01,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1899845.html,2026-09-04T13:07:40.323070+00:00,e2aa4cfd58702d91caed881d44cdaa6a809a14d4eeb6f5512a7f1c86f0f78e4d,2018-02-09T01:30:00+00:00,minute,1.5,provisional_no_snapshot,ready
nbs_cpi_2018_02,nbs_cpi,2018-02,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1899858.html,2026-09-04T13:07:40.638925+00:00,4b1fe4681dcd72cfe7d586baaf88e2017ac66b8a2167bb9b5210a1fe4e42a19b,2018-03-09T01:30:00+00:00,minute,2.9,provisional_no_snapshot,ready
nbs_cpi_2018_03,nbs_cpi,2018-03,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1899887.html,2026-09-04T13:07:41.045246+00:00,5e76b9f4900e8d25521eef55d42513f99e223916620eb2c3a6c9fad39ccca140,2018-04-11T01:30:00+00:00,minute,2.1,provisional_no_snapshot,ready
nbs_cpi_2018_04,nbs_cpi,2018-04,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1899929.html,2026-09-04T13:07:41.304072+00:00,18f037db19e65835f85684d8569bdda3f689a47fc6e3d5a500164981a5ae9350,2018-05-10T01:30:00+00:00,minute,1.8,provisional_no_snapshot,ready
nbs_cpi_2018_05,nbs_cpi,2018-05,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1899956.html,2026-09-04T13:07:41.599599+00:00,abf79f6ef18c8b0a0012ab486476663d4e870043377fff709bcfd6e9bffab7ab,2018-06-09T01:30:00+00:00,minute,1.8,provisional_no_snapshot,ready
nbs_cpi_2018_06,nbs_cpi,2018-06,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1899983.html,2026-09-04T13:07:41.856425+00:00,04432fcd36f35efb74f0b0ef953a5ce88167e74f48f9838bbe472661abe2bf02,2018-07-10T01:30:00+00:00,minute,1.9,provisional_no_snapshot,ready
nbs_cpi_2018_07,nbs_cpi,2018-07,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900018.html,2026-09-04T13:07:42.121524+00:00,8df045298b59af12db195ab783b80a1df04a3e984741d113f5edfae879de869b,2018-08-09T01:30:00+00:00,minute,2.1,provisional_no_snapshot,ready
nbs_cpi_2018_08,nbs_cpi,2018-08,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900062.html,2026-09-04T13:07:42.373836+00:00,7ab8877c76b3958272eff06b5ff401a92585357e475b400218e9d3206075c54e,2018-09-10T01:30:00+00:00,minute,2.3,provisional_no_snapshot,ready
nbs_cpi_2018_09,nbs_cpi,2018-09,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900100.html,2026-09-04T13:07:42.647671+00:00,8a9dc1021df7ba11206eb51ac3a53a60893d61a1a2cdf3f9e368d20b700d094c,2018-10-16T01:30:00+00:00,minute,2.5,provisional_no_snapshot,ready
nbs_cpi_2018_10,nbs_cpi,2018-10,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900132.html,2026-09-04T13:07:42.882439+00:00,9279eddb534127fda11403582eb36fc737b735036b0203c42421c5ea0e42fdfd,2018-11-09T01:30:00+00:00,minute,2.5,provisional_no_snapshot,ready
nbs_cpi_2018_11,nbs_cpi,2018-11,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900162.html,2026-09-04T13:07:43.170411+00:00,0ba2d33a17cb046f9a2fdf853190cd25da477386f2475945f1ad298483729ca6,2018-12-09T01:30:00+00:00,minute,2.2,provisional_no_snapshot,ready
nbs_cpi_2018_12,nbs_cpi,2018-12,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900194.html,2026-09-04T13:07:46.528497+00:00,6fc7b165472c8b8f9cb13652a965bb090d6a5be3e09948ad97728b93aeab38c9,2019-01-10T01:30:00+00:00,minute,1.9,provisional_no_snapshot,ready
nbs_cpi_2019_01,nbs_cpi,2019-01,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900235.html,2026-09-04T13:07:50.020405+00:00,b9e22f52f9e1cd21bfea6f34dd8c18084a3468884c26086e868b53ad68061ebe,2019-02-15T01:30:00+00:00,minute,1.7,provisional_no_snapshot,ready
nbs_cpi_2019_02,nbs_cpi,2019-02,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900246.html,2026-09-04T13:07:53.368808+00:00,1454bd781f3ac1e645ae19994f255a28e3cc54c8f93390ccdd0a842c08fc6c34,2019-03-09T01:30:00+00:00,minute,1.5,provisional_no_snapshot,ready
nbs_cpi_2019_03,nbs_cpi,2019-03,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900270.html,2026-09-04T13:07:56.774374+00:00,b72e38de2159f992ffd0849181f8449e65bc53c49cc66145f2d61b3d00a587ed,2019-04-11T01:30:00+00:00,minute,2.3,provisional_no_snapshot,ready
nbs_cpi_2019_04,nbs_cpi,2019-04,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900307.html,2026-09-04T13:08:00.151005+00:00,a2d9bba5dae65e9030ea2c3412f9d163c3f3ac31096382297faa304ef54bdce2,2019-05-09T01:30:00+00:00,minute,2.5,provisional_no_snapshot,ready
nbs_cpi_2019_05,nbs_cpi,2019-05,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900334.html,2026-09-04T13:08:03.559754+00:00,9378cfeb2e20d46caa6af41b0c98f793e2a1e91cfcfede4767c91e9499265367,2019-06-12T01:30:00+00:00,minute,2.7,provisional_no_snapshot,ready
nbs_cpi_2019_06,nbs_cpi,2019-06,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900361.html,2026-09-04T13:08:03.832257+00:00,f264fb6ced9d2ca910e321f69b5b81937875fbb732ab9085c8f6770622906103,2019-07-10T01:30:00+00:00,minute,2.7,provisional_no_snapshot,ready
nbs_cpi_2019_07,nbs_cpi,2019-07,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900409.html,2026-09-04T13:08:04.148834+00:00,73a7aaa70943660992a5b78fc59148a3cb57c24827abc15452ad8aa0801592bb,2019-08-09T01:30:00+00:00,minute,2.8,provisional_no_snapshot,ready
nbs_cpi_2019_08,nbs_cpi,2019-08,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900443.html,2026-09-04T13:08:04.407570+00:00,312f64bcf14b2a800053916a6f62ad7477affeded97f69aa8ac129defad15fb7,2019-09-10T01:30:00+00:00,minute,2.8,provisional_no_snapshot,ready
nbs_cpi_2019_09,nbs_cpi,2019-09,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900468.html,2026-09-04T13:08:04.766247+00:00,5b8c90587dd047f313594e7df2e2e363155f822a33e9e1e507a9c1067f82e250,2019-10-15T01:30:00+00:00,minute,3.0,provisional_no_snapshot,ready
nbs_cpi_2019_10,nbs_cpi,2019-10,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900504.html,2026-09-04T13:08:05.006950+00:00,c7285a98712a38d2d3c49a30911a018ded814cc5c52f8f4591ca6bcea803d28b,2019-11-09T01:30:00+00:00,minute,3.8,provisional_no_snapshot,ready
nbs_cpi_2019_11,nbs_cpi,2019-11,https://www.stats.gov.cn/xxgk/sjfb/zxfb2020/201912/t20191210_1767565.html,2026-09-04T13:08:08.372546+00:00,0e6ef06e3558d73490d13ff98560afd2726d3f7c3574477b676dfaa1aa556ea2,2019-12-10,date,4.5,provisional_no_snapshot,ready
nbs_cpi_2019_12,nbs_cpi,2019-12,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900584.html,2026-09-04T13:08:11.733004+00:00,d36c455e9d46004153158c00116f0c6273a1330bbd4ca2e244010e30b8869fb4,2020-01-09T01:30:00+00:00,minute,4.5,provisional_no_snapshot,ready
nbs_cpi_2020_01,nbs_cpi,2020-01,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900631.html,2026-09-04T13:08:15.187815+00:00,d23f22d7e13d24632be89510cf8c898591d78073b856375bbfe1183c22a45b70,2020-02-10T01:30:00+00:00,minute,5.4,provisional_no_snapshot,ready
nbs_cpi_2020_02,nbs_cpi,2020-02,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900647.html,2026-09-04T13:08:18.530060+00:00,c281647fb6cfe96db687ad565aa2f656f0837ccb8531d18fc477358ced5020e9,2020-03-10T01:30:00+00:00,minute,5.2,provisional_no_snapshot,ready
nbs_cpi_2020_03,nbs_cpi,2020-03,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900673.html,2026-09-04T13:08:22.559282+00:00,22c9a4de8a2ee2ec247d4e24d336ea602666fbc6fb997ff0d0b4e7af0bb71142,2020-04-10T01:30:00+00:00,minute,4.3,provisional_no_snapshot,ready
nbs_cpi_2020_04,nbs_cpi,2020-04,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900714.html,2026-09-04T13:08:26.257544+00:00,8494bdb75506766e43d938625c906d1be94ab3cd600a4b8bbed52a82c975a7c9,2020-05-12T01:30:00+00:00,minute,3.3,provisional_no_snapshot,ready
nbs_cpi_2020_05,nbs_cpi,2020-05,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900746.html,2026-09-04T13:08:29.837953+00:00,b1a32faa91c50024cfbe368e9ebc8f5716478029d361cc8203c20d6e44f0714d,2020-06-10T01:30:00+00:00,minute,2.4,provisional_no_snapshot,ready
nbs_cpi_2020_06,nbs_cpi,2020-06,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900770.html,2026-09-04T13:08:33.329449+00:00,7f272ad3b341c409ef330062e9f94ed83fdc365dff1b2a9469da99693e6b008d,2020-07-09T01:30:00+00:00,minute,2.5,provisional_no_snapshot,ready
nbs_cpi_2020_07,nbs_cpi,2020-07,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900813.html,2026-09-04T13:08:37.140771+00:00,4f486b6442066802fc033dd0322b0ab98d1d1a6690772c98db49afb3136ad25d,2020-08-10T01:30:00+00:00,minute,2.7,provisional_no_snapshot,ready
nbs_cpi_2020_08,nbs_cpi,2020-08,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900841.html,2026-09-04T13:08:40.817241+00:00,ed9a48b5e342f55dcab9d96d64ae705d9bf748846163de9ccca83be7b5f2c405,2020-09-09T01:30:00+00:00,minute,2.4,provisional_no_snapshot,ready
nbs_cpi_2020_09,nbs_cpi,2020-09,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900867.html,2026-09-04T13:08:44.453560+00:00,5eca69a7c30bf34b040511f369d94b7ed13a060f45391952358c3a42882af05a,2020-10-15T01:30:00+00:00,minute,1.7,provisional_no_snapshot,ready
nbs_cpi_2020_10,nbs_cpi,2020-10,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900902.html,2026-09-04T13:08:47.951819+00:00,0f06bcf471154508bb77b9d8656621b715becbd173189bb1b11e70dbdc98b152,2020-11-10T01:30:00+00:00,minute,0.5,provisional_no_snapshot,ready
nbs_cpi_2020_11,nbs_cpi,2020-11,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900924.html,2026-09-04T13:08:51.575528+00:00,9d530e85dceacdfba683f48571b7bd1cd48165793326752edef093f59c8a4689,2020-12-09T01:30:00+00:00,minute,-0.5,provisional_no_snapshot,ready
nbs_cpi_2020_12,nbs_cpi,2020-12,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900958.html,2026-09-04T13:08:55.129251+00:00,1d8345151828438e04fd69c9519cf1cb6b6e214afb99ce307a86913d1a095505,2021-01-11T01:30:00+00:00,minute,0.2,provisional_no_snapshot,ready
nbs_cpi_2021_01,nbs_cpi,2021-01,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900992.html,2026-09-04T13:08:58.607613+00:00,a640e786d4b9100909c425a6445c4d60ae29f9419f56d18548a9dc4f557e399b,2021-02-10T01:30:00+00:00,minute,-0.3,provisional_no_snapshot,ready
nbs_cpi_2021_02,nbs_cpi,2021-02,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901015.html,2026-09-04T13:09:02.044321+00:00,3be5bec80293d11e263f61710f1695047fac925276f950b0cc177db354082d8c,2021-03-10T01:30:00+00:00,minute,-0.2,provisional_no_snapshot,ready
nbs_cpi_2021_03,nbs_cpi,2021-03,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901040.html,2026-09-04T13:09:05.576338+00:00,d2780fb62fce284eed5584d4d8888bb51796fd0e6a0e4a514ef9076fcd86b852,2021-04-09T01:30:00+00:00,minute,0.4,provisional_no_snapshot,ready
nbs_cpi_2021_04,nbs_cpi,2021-04,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901077.html,2026-09-04T13:09:09.152036+00:00,76aedafc3637d4a35f5f897549f4193a1cf4369548d581142290fb2fb5d65ced,2021-05-11T01:30:00+00:00,minute,0.9,provisional_no_snapshot,ready
nbs_cpi_2021_05,nbs_cpi,2021-05,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901120.html,2026-09-04T13:09:12.618368+00:00,179c8ab86b7cdf14f674fabfe1fa844586f98688fd2a860dc761fae224f02631,2021-06-09T01:30:00+00:00,minute,1.3,provisional_no_snapshot,ready
nbs_cpi_2021_06,nbs_cpi,2021-06,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901146.html,2026-09-04T13:09:16.151991+00:00,d570c60c23c4a8d9d2d65c0a28cdb24e13895a521b6ef50cf7a1a9ca1578333d,2021-07-09T01:30:00+00:00,minute,1.1,provisional_no_snapshot,ready
nbs_cpi_2021_07,nbs_cpi,2021-07,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901184.html,2026-09-04T13:09:19.673363+00:00,697a79ed7f40b4312f5624984f6163a4852baca8b83ec1e9ce77b43d570781c5,2021-08-09T01:30:00+00:00,minute,1.0,provisional_no_snapshot,ready
nbs_cpi_2021_08,nbs_cpi,2021-08,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901211.html,2026-09-04T13:09:23.139246+00:00,a5208b10e47f82f70df38c01f220b6432406853db0d569727c0d983467ba8685,2021-09-09T01:30:00+00:00,minute,0.8,provisional_no_snapshot,ready
nbs_cpi_2021_09,nbs_cpi,2021-09,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901237.html,2026-09-04T13:09:23.620417+00:00,64830b49d56731fdeb911888d5c568bcda079b2fadff13bddeef8d3aad33f5f3,2021-10-14T01:30:00+00:00,minute,0.7,provisional_no_snapshot,ready
nbs_cpi_2021_10,nbs_cpi,2021-10,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901272.html,2026-09-04T13:09:24.025143+00:00,386583705663bd93625282211d5898303eec91728fcdc2c3b74fa5335d704f45,2021-11-10T01:30:00+00:00,minute,1.5,provisional_no_snapshot,ready
nbs_cpi_2021_11,nbs_cpi,2021-11,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901296.html,2026-09-04T13:09:24.454097+00:00,de14484e242d2c89ff7dedc27f52abe05a2fe0d4b97f49b075ba8924b6fca03b,2021-12-09T01:30:00+00:00,minute,2.3,provisional_no_snapshot,ready
nbs_cpi_2021_12,nbs_cpi,2021-12,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901328.html,2026-09-04T13:09:24.857257+00:00,15935b37f25fc2a8282b40f5c6104c1f2fcc5f9e312a3a8131cd8b3d642724b6,2022-01-12T01:30:00+00:00,minute,1.5,provisional_no_snapshot,ready
nbs_cpi_2022_01,nbs_cpi,2022-01,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901367.html,2026-09-04T13:09:25.152319+00:00,c22b4af63bf21e3b607f8ac4e49b9634964027f2e96633c98d200b111b8d21d8,2022-02-16T01:30:00+00:00,minute,0.9,provisional_no_snapshot,ready
nbs_cpi_2022_02,nbs_cpi,2022-02,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901398.html,2026-09-04T13:09:25.526404+00:00,df0d951e2ff874c37e1ba03a721186ac06cca64b9e3b5d87c24de4539ec8ebff,2022-03-09T01:30:00+00:00,minute,0.9,provisional_no_snapshot,ready
nbs_cpi_2022_03,nbs_cpi,2022-03,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901421.html,2026-09-04T13:09:25.901666+00:00,43e950d630810554678fa7bd6ba93c1c6509bd88bcecf68e73d686e5662083cf,2022-04-11T01:30:00+00:00,minute,1.5,provisional_no_snapshot,ready
nbs_cpi_2022_04,nbs_cpi,2022-04,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901456.html,2026-09-04T13:09:26.205927+00:00,fdfde738830be5b0a8a915cd30014383c62ac488031bc8752f59939a7abbb213,2022-05-11T01:30:00+00:00,minute,2.1,provisional_no_snapshot,ready
nbs_cpi_2022_05,nbs_cpi,2022-05,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901482.html,2026-09-04T13:09:26.617355+00:00,48f599d283e3be12636d5f9ab4a29bd6507836e0ff155c305efeb6e2c7a50639,2022-06-10T01:30:00+00:00,minute,2.1,provisional_no_snapshot,ready
nbs_cpi_2022_06,nbs_cpi,2022-06,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901504.html,2026-09-04T13:09:26.981436+00:00,7127f51d879357cefaaf20a2e3acf2b920a5e9e258065ab2b24c3d2d97f1374f,2022-07-09T01:30:00+00:00,minute,2.5,provisional_no_snapshot,ready
nbs_cpi_2022_07,nbs_cpi,2022-07,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901542.html,2026-09-04T13:09:27.334118+00:00,e073fe50f9f9b12ec680c8a9e3feaa44855cf52a5aa471e33c9b83c5a64a0569,2022-08-10T01:30:00+00:00,minute,2.7,provisional_no_snapshot,ready
nbs_cpi_2022_08,nbs_cpi,2022-08,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901570.html,2026-09-04T13:09:27.604807+00:00,230624f7883153715f55d787377c2ff4d035a20c35fe0337c85605a5975259ed,2022-09-09T01:30:00+00:00,minute,2.5,provisional_no_snapshot,ready
nbs_cpi_2022_09,nbs_cpi,2022-09,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901613.html,2026-09-04T13:09:27.879995+00:00,ab4ce587d1a17ea81de4f0fb6114600bb891b07180e8a8e2e8a51719fa0451cf,2022-10-14T01:30:00+00:00,minute,2.8,provisional_no_snapshot,ready
nbs_cpi_2022_10,nbs_cpi,2022-10,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901647.html,2026-09-04T13:09:31.315848+00:00,e6b220b9e1bb0001393bf541095008619d42fbbf65a8a5f27a27a4e2571cd57b,2022-11-09T01:30:00+00:00,minute,2.1,provisional_no_snapshot,ready
nbs_cpi_2022_11,nbs_cpi,2022-11,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901670.html,2026-09-04T13:09:31.671591+00:00,d606417b9601d24111b7c381200912427964d2ce3730a281c90f64c0884c8c16,2022-12-09T01:30:00+00:00,minute,1.6,provisional_no_snapshot,ready
nbs_cpi_2022_12,nbs_cpi,2022-12,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901703.html,2026-09-04T13:09:31.979500+00:00,e4b671b6e2f62efb21c732c42c57aa209369571fe1405c0d5855cf6fae5b2f28,2023-01-12T01:30:00+00:00,minute,1.8,provisional_no_snapshot,ready
nbs_cpi_2023_01,nbs_cpi,2023-01,https://www.stats.gov.cn/sj/zxfb/202302/t20230220_1913661.html,2026-09-04T13:09:32.354752+00:00,d832d70da25119f02e15ab0e4c3abec46cb73ab6cdaa7607b61d3285befe76d5,2023-02-10T01:30:00+00:00,minute,2.1,provisional_no_snapshot,ready
nbs_cpi_2023_02,nbs_cpi,2023-02,https://www.stats.gov.cn/sj/zxfb/202303/t20230309_1936952.html,2026-09-04T13:09:35.832358+00:00,350d5dfa85055262f5d1e27b0a24f3ba596fa601025756c3f9c62f5036942fea,2023-03-09T01:30:00+00:00,minute,1.0,provisional_no_snapshot,ready
nbs_cpi_2023_03,nbs_cpi,2023-03,https://www.stats.gov.cn/sj/zxfb/202304/t20230411_1938507.html,2026-09-04T13:09:39.535592+00:00,d225669224f3225bcc3c5cfc594515637fa6750e64d877dfbcf0b094e8ee3e0f,2023-04-11T01:30:00+00:00,minute,0.7,provisional_no_snapshot,ready
nbs_cpi_2023_04,nbs_cpi,2023-04,https://www.stats.gov.cn/sj/zxfb/202305/t20230511_1939347.html,2026-09-04T13:09:40.058241+00:00,456ecd4a5e60a67767b4d70ece8b7361ae208286a86d77ee65fa906c7f28ef2b,2023-05-11T01:30:00+00:00,minute,0.1,provisional_no_snapshot,ready
nbs_cpi_2023_05,nbs_cpi,2023-05,https://www.stats.gov.cn/sj/zxfb/202306/t20230609_1940479.html,2026-09-04T13:09:40.412069+00:00,ab9359fd345c2416c5cf0360486376e87372aa640009cef63406f2d63a7da411,2023-06-09T01:30:00+00:00,minute,0.2,provisional_no_snapshot,ready
nbs_cpi_2023_06,nbs_cpi,2023-06,https://www.stats.gov.cn/sj/zxfb/202307/t20230710_1941147.html,2026-09-04T13:09:40.743307+00:00,a4368693909db0bb86f6c414f6d7b2671eb576a6c6ea29f0bf08b9f500f81d8c,2023-07-10T01:30:00+00:00,minute,0.0,provisional_no_snapshot,ready
nbs_cpi_2023_07,nbs_cpi,2023-07,https://www.stats.gov.cn/sj/zxfb/202308/t20230809_1941863.html,2026-09-04T13:09:41.107287+00:00,402364c852fbc3efa7023b7f2f34f2acb49a39c67ce23816d7ad79aaea256475,2023-08-09T01:30:00+00:00,minute,-0.3,provisional_no_snapshot,ready
nbs_cpi_2023_08,nbs_cpi,2023-08,https://www.stats.gov.cn/sj/zxfb/202309/t20230909_1942695.html,2026-09-04T13:09:44.532287+00:00,79903cdb6b0f79a6633822a22c22d04d8f53f123a2ebf77ef30b0a43ad5f0b9b,2023-09-09T01:30:00+00:00,minute,0.1,provisional_no_snapshot,ready
nbs_cpi_2023_09,nbs_cpi,2023-09,https://www.stats.gov.cn/sj/zxfb/202310/t20231013_1943548.html,2026-09-04T13:09:48.013062+00:00,4e552baca76bfb856a8e282e21f8e1f17d2f2baeb9b891e24ffb06d32808afcc,2023-10-13T01:30:00+00:00,minute,0.0,provisional_no_snapshot,ready
nbs_cpi_2023_10,nbs_cpi,2023-10,https://www.stats.gov.cn/sj/zxfb/202311/t20231109_1944382.html,2026-09-04T13:09:51.452536+00:00,739f1dc6062e027416ab9a8082e661bf84deb5578b85e79762318b826504c0c7,2023-11-09T01:30:00+00:00,minute,-0.2,provisional_no_snapshot,ready
nbs_cpi_2023_11,nbs_cpi,2023-11,https://www.stats.gov.cn/sj/zxfb/202312/t20231209_1945394.html,2026-09-04T13:09:54.914053+00:00,8cf8757a481f00550f1cfb51e8dfca3af6272f226a4c8a31dacb88d075b14649,2023-12-09T01:30:00+00:00,minute,-0.5,provisional_no_snapshot,ready
nbs_cpi_2023_12,nbs_cpi,2023-12,https://www.stats.gov.cn/sj/zxfb/202401/t20240112_1946465.html,2026-09-04T13:09:58.379241+00:00,4d46be21f4bbaa038b0d2f619b10a1c27200eb9485e50afd1ea1cdee23fff580,2024-01-12T01:30:00+00:00,minute,-0.3,provisional_no_snapshot,ready
nbs_cpi_2024_01,nbs_cpi,2024-01,https://www.stats.gov.cn/sj/zxfb/202402/t20240208_1947623.html,2026-09-04T13:10:01.747939+00:00,e42c30e7c6ee1b407940f8f9bc40b7bef111f8a91b796c5bac428320feaad44a,2024-02-08T01:30:00+00:00,minute,-0.8,provisional_no_snapshot,ready
nbs_cpi_2024_02,nbs_cpi,2024-02,https://www.stats.gov.cn/sj/zxfb/202403/t20240321_1948077.html,2026-09-04T13:10:02.048399+00:00,878c33461e6063cbc1558eb2625276868c81182e5304ce9337d80537c5d3d927,2024-03-09T01:30:00+00:00,minute,0.7,provisional_no_snapshot,ready
nbs_cpi_2024_03,nbs_cpi,2024-03,https://www.stats.gov.cn/sj/zxfb/202404/t20240411_1948448.html,2026-09-04T13:10:02.295254+00:00,44bd3993dd6d643a1a092646e3c187f09001531d13b9d27de534b2c629856a38,2024-04-11T01:30:00+00:00,minute,0.1,provisional_no_snapshot,ready
